Path,File Name,Position
SharedControllers\LookupControllers\,SRSPriorityController.cs,5 public class SRSPriorityController : GridParentPopupFormController<SRSPriorityModel...
SharedControllers\LookupControllers\,SRSResponseMethodController.cs,5 public class SRSPriorityController : GridParentPopupFormController<SRSPriorityModel...
SharedControllers\LookupControllers\,UOMController.cs,5 public class UOMController : GridParentPopupFormController<UOMModel...
SharedControllers\LookupControllers\,WorkCompController.cs,5 public class UOMController : GridParentPopupFormController<UOMModel...
SharedControllers\LookupControllers\,ZoneController.cs,5 public class ZoneController : GridParentPopupFormController<ZoneModel...
SharedControllers\LookupControllers\,CommentsController.cs,5 public class ZoneController : GridParentPopupFormController<ZoneModel...
SharedControllers\LookupControllers\,CommentsController.cs,13 public class CommentsController : GridParentPopupFormController<GVCommentsModel...
SharedControllers\LookupControllers\,DocumentsController.cs,13 public class CommentsController : GridParentPopupFormController<GVCommentsModel...
SharedControllers\LookupControllers\,IRISUserController.cs,18 public class IRISUserController : GridParentPopupFormController<GVIRISUserModel...
SharedControllers\LookupControllers\,SupportTicketController.cs,18 public class IRISUserController : GridParentPopupFormController<GVIRISUserModel...
SharedControllers\LookupControllers\UtilitiesPortalControllers\,FiscalController.cs,5 public class FiscalController : GridParentPopupFormController<FiscalModel...
SharedControllers\LookupControllers\UtilitiesPortalControllers\,UserDefinedFieldsController.cs,5 public class FiscalController : GridParentPopupFormController<FiscalModel...
SharedControllers\LookupControllers\UtilitiesPortalControllers\,UserDefinedFieldsController.cs,15 public class UserDefinedFieldsController : GridParentPopupFormController<UserDefinedFieldModel...
VMSPortalControllers\,UseLocationManagerController.cs,5 public class UseLocationManagerController : GridParentPopupFormController<UseLocationManagerModel...
VMSPortalControllers\,VMSAgentController.cs,5 public class UseLocationManagerController : GridParentPopupFormController<UseLocationManagerModel...
VMSPortalControllers\,VMSAgentProductsController.cs,5 public class VMSAgentProductsController : GridParentPopupFormController<VMSAgentProductsModel...
VMSPortalControllers\,VMSAgentSupplierController.cs,5 public class VMSAgentProductsController : GridParentPopupFormController<VMSAgentProductsModel...
VMSPortalControllers\,VMSBioAgentController.cs,5 public class VMSBioAgentController : GridParentPopupFormController<VMSBioAgentModel...
VMSPortalControllers\,VMSConfigController.cs,5 public class VMSBioAgentController : GridParentPopupFormController<VMSBioAgentModel...
VMSPortalControllers\,VMSControlTypeController.cs,5 public class VMSControlTypeController : GridParentPopupFormController<VMSControlTypeModel...
VMSPortalControllers\,VMSManagementTypeController.cs,5 public class VMSControlTypeController : GridParentPopupFormController<VMSControlTypeModel...
VMSPortalControllers\,VMSPURSReportController.cs,5 public class VMSPURSReportController : GridParentPopupFormController<GVVMSPURSReportModel...
VMSPortalControllers\,VMSSprayApplicationController.cs,5 public class VMSPURSReportController : GridParentPopupFormController<GVVMSPURSReportModel...
VMSPortalControllers\,VMSSprayDeliveryController.cs,5 public class VMSSprayDeliveryController : GridParentPopupFormController<VMSSprayDeliveryModel...
VMSPortalControllers\,VMSSurfactantController.cs,5 public class VMSSprayDeliveryController : GridParentPopupFormController<VMSSprayDeliveryModel...
VMSPortalControllers\,VMSVegetationClassController.cs,5 public class VMSVegetationClassController : GridParentPopupFormController<VMSVegetationClassModel...
VMSPortalControllers\,VMSVegetationCodeController.cs,5 public class VMSVegetationClassController : GridParentPopupFormController<VMSVegetationClassModel...
VMSPortalControllers\,VMSVegetationController.cs,5 public class VMSVegetationController : GridParentPopupFormController<GVVMSVegetationModel...
VMSPortalControllers\,VMSWaterShedController.cs,5 public class VMSVegetationController : GridParentPopupFormController<GVVMSVegetationModel...
VMSPortalControllers\,VMSWeatherController.cs,5 public class VMSWeatherController : GridParentPopupFormController<VMSWeatherModel...
VMSPortalControllers\,GridParentPopupFormController.cs,5 public class VMSWeatherController : GridParentPopupFormController<VMSWeatherModel...
VMSPortalControllers\,GridParentPopupFormController.cs,21 public class GridParentPopupFormController<T...
